"","Lake_Name","Trophic_Category","Taxonomic_ID_Code","d15N","d13C","CN_Ratio","d13C_Cor","SI_ID","Trophic_Group"
"1379","Kakagi","PRED","81",11.3440734392299,-26.7564365993097,"3.61948950560941",-26.4931419887563,"KAK005","LakeTrout"
"1380","Kakagi","PRED","81",11.2488504279631,-26.4597228611004,"3.43206867556547",-26.3819748722906,"KAK010","LakeTrout"
"1381","Kakagi","PRED","81",11.4827402800851,-26.042730450359,"3.39238595194199",-26.0042683579365,"KAK006","LakeTrout"
"1382","Kakagi","PRED","81",10.1149641508424,-25.5882246415323,"3.28506692050664",-25.6560083902308,"KAK003","LakeTrout"
"1383","Kakagi","PRED","81",11.001717209079,-25.8726968738211,"3.62469503101476",-25.6042487931165,"KAK004","LakeTrout"
"1384","Kakagi","PRED","81",10.1304888421101,-25.3515562551322,"3.27431609448763",-25.4299833215894,"KAK012","LakeTrout"
"1385","Kakagi","PRED","81",10.4446403011424,-25.1847630762181,"3.18574223689254",-25.3508782616945,"KAK013","LakeTrout"
"1386","Kakagi","PRED","81",9.90979660518294,-25.0613935500481,"3.74239628580384",-24.6764212271023,"KAK011","LakeTrout"
"1387","Katimiagamak","LITTORAL","backswimmer",2.69715691355368,-27.6027609757113,"8.05716127836737",-22.9461713101277,"KAT128","Invert"
"1388","Katimiagamak","LITTORAL","backswimmer",1.2965326438557,-25.6229496122278,"8.1136802662424",-20.9104061486478,"KAT127","Invert"
"1389","Katimiagamak","LITTORAL","backswimmer",1.61212762217778,-25.121177827459,"7.69433950879725",-20.8237817137497,"KAT126","Invert"
"1390","Katimiagamak","LITTORAL","backswimmer",4.89863351475314,-22.8322696371167,"4.38262838359084",-21.8134675373618,"KAT125","Invert"
"1391","Katimiagamak","LITTORAL","backswimmer",1.69733783468063,-24.8772129353571,"6.77227504065837",-21.4926606451053,"KAT129","Invert"
"1392","Katimiagamak","LITTORAL","backswimmer",2.27732442371559,-23.6098616490944,"5.90710590846032",-21.0818267997187,"KAT028","Invert"
"1393","Katimiagamak","LITTORAL","snail",-0.040577520785041,-17.9902565351007,"4.0696665464592",-17.2812866541061,"KAT124","Snail"
"1394","Katimiagamak","LITTORAL","snail",0.67580224632707,-18.2743394023195,"4.51954724323457",-17.1199876315173,"KAT123","Snail"
"1395","Katimiagamak","LITTORAL","snail",0.074723664809864,-17.5394082987295,"3.91003755984925",-16.9884711144787,"KAT121","Snail"
"1396","Katimiagamak","LITTORAL","snail",-0.27621288021042,-17.1748514452337,"4.35766317403131",-16.1807649029427,"KAT122","Snail"
"1397","Katimiagamak","PELAGIC","mussel",2.14892545603647,-29.3012146544677,"3.7256508158232",-28.9328203468027,"KAT117","Mussel"
"1398","Katimiagamak","PELAGIC","mussel",2.41241730999301,-29.317697278163,"4.36770627635068",-28.3136680645758,"KAT120","Mussel"
"1399","Katimiagamak","PELAGIC","mussel",2.21797721940937,-29.057126253082,"4.17935989497335",-28.2395599570584,"KAT118","Mussel"
"1400","Katimiagamak","PELAGIC","mussel",1.2851604612153,-28.6234879507614,"4.07422989846481",-27.9100003512812,"KAT119","Mussel"
"1401","Katimiagamak","PELAGIC","mussel",2.37497945855522,-29.0423405058417,"3.96371369214567",-28.4382639506175,"KAT072","Mussel"
"1402","Katimiagamak","PELAGIC","mussel",2.08546748205719,-28.4761139036035,"3.91006328120375",-27.9251512552118,"KAT073","Mussel"
"1403","Katimiagamak","PELAGIC","zooplankton",3.11302539647955,-29.8771369177031,"5.64113405456593",-27.6124142036828,"KAT116","Zoops"
"1404","Katimiagamak","PFF","93",7.25487653507058,-29.0423405058417,"3.37093857114131",-29.0251113204118,"KAT111","Cisco"
"1405","Katimiagamak","PFF","93",7.51883407535409,-29.1984406478971,"3.5576613628556",-28.9963558986701,"KAT110","Cisco"
"1406","Katimiagamak","PFF","93",6.81688396053885,-28.9211447433763,"3.90095657147014",-28.3791977376209,"KAT108","Cisco"
"1407","Katimiagamak","PFF","93",6.38385759157872,-28.3006224395537,"3.60276871595415",-28.0538814107591,"KAT102","Cisco"
"1408","Katimiagamak","PFF","93",6.05521955660132,-28.2637789277642,"3.62942851739528",-27.9906446955429,"KAT109","Cisco"
"1409","Katimiagamak","PFF","93",6.20567837127629,-28.2075440939803,"3.67049075169503",-27.8937582498022,"KAT105","Cisco"
"1410","Katimiagamak","PFF","93",6.02466999078334,-27.5559956749665,"3.24766632580477",-27.6608060124198,"KAT103","Cisco"
"1411","Katimiagamak","PFF","93",6.84669038234596,-27.5889609223571,"3.28394254696986",-27.6578578008569,"KAT101","Cisco"
"1412","Katimiagamak","PFF","93",6.2794969329049,-27.7091871187228,"3.4292475923875",-27.6342320022592,"KAT100","Cisco"
"1413","Katimiagamak","PFF","93",6.10684461314581,-27.575386996961,"3.33194609161448",-27.5967603662627,"KAT107","Cisco"
"1414","Katimiagamak","PFF","93",6.36310481230216,-27.5996261494541,"3.50348611812903",-27.4511748925064,"KAT104","Cisco"
"1415","Katimiagamak","PFF","93",5.68548383544437,-27.40377379731,"3.41921493850055",-27.3387510081944,"KAT106","Cisco"
"1416","Katimiagamak","PFF","shiner",6.20070118538283,-26.5078947211661,"3.42584516895494",-26.4363080039007,"KAT113","Minnows"
"1417","Katimiagamak","PFF","shiner",6.62422220171748,-25.8379245462576,"3.22271072274448",-25.9674409307406,"KAT114","Minnows"
"1418","Katimiagamak","PFF","shiner",6.38059071290675,-25.493728580856,"3.45875652245731",-25.3895596236233,"KAT112","Minnows"
"1419","Katimiagamak","PFF","291",7.15231118191874,-22.9321349453882,"3.80749815607004",-22.4827117708789,"KAT115","OtherPFF"
"1420","Katimiagamak","PRED","81",9.8757278112745,-27.7618122701002,"3.18824831711187",-27.9254464361595,"KAT010","LakeTrout"
"1421","Katimiagamak","PRED","81",11.4834709147388,-28.4945356594983,"3.9680504725723",-27.8861656916517,"KAT007","LakeTrout"
"1422","Katimiagamak","PRED","81",11.551642745136,-27.7886915389,"3.53725354740727",-27.6068105269668,"KAT008","LakeTrout"
"1423","Katimiagamak","PRED","81",11.2648697934127,-27.3386713131935,"3.16198493788944",-27.528306224683,"KAT002","LakeTrout"
"1424","Katimiagamak","PRED","81",11.4807986505443,-27.5162434648779,"3.42045577490331",-27.4499922477236,"KAT011","LakeTrout"
"1425","Katimiagamak","PRED","81",12.0560873527351,-27.1807735943738,"3.17038873394977",-27.3620887477635,"KAT004","LakeTrout"
"1426","Katimiagamak","PRED","81",10.577322602549,-27.1012691741965,"3.31842285580034",-27.1360305469542,"KAT005","LakeTrout"
"1427","Katimiagamak","PRED","81",10.7575883139126,-26.969001048567,"3.42092009307241",-26.9022901564254,"KAT003","LakeTrout"
"1428","Katimiagamak","PRED","81",11.5386303270992,-26.8094297781799,"3.55275651140613",-26.6122008318878,"KAT012","LakeTrout"
"1429","Katimiagamak","PRED","81",10.5703424557783,-26.2499901386398,"3.1863527844921",-26.4155008819926,"KAT009","LakeTrout"
"1430","Katimiagamak","PRED","81",10.3460786441425,-25.9785116307174,"3.40206753041424",-25.9304647756073,"KAT006","LakeTrout"
"1431","Kay","LITTORAL","dragonfly",2.99303321964512,-29.0009695162018,"4.10943263545105",-28.2526312071053,"KAY035","Invert"
"1432","Kay","LITTORAL","dragonfly",3.78890214638744,-28.3444981866746,"3.90637042501772",-27.7971914659071,"KAY037","Invert"
"1433","Kay","LITTORAL","dragonfly",2.7198942277625,-27.2943800022246,"4.13125152939996",-26.5244409881186,"KAY036","Invert"
"1434","Kay","LITTORAL","dragonfly",3.23031852604105,-27.370788353408,"4.41984195922561",-26.3151448137746,"KAY038","Invert"
"1435","Kay","PELAGIC","mysis",6.64819770875945,-31.29360753076,"3.57409129707653",-31.0752571466542,"KAY040","Zoops"
"1436","Kay","PELAGIC","mysis",7.41061307164123,-30.9868032694937,"3.42842361358381",-30.9126638920457,"KAY039","Zoops"
"1437","Kay","PELAGIC","zooplankton",2.84711007353737,-32.2320494550899,"6.04923321321501",-29.563308574007,"KAY041","Zoops"
"1438","Kay","PFF","93",5.48252463257127,-31.0278661425244,"4.2987828482015",-30.0920711228049,"KAY032","Cisco"
"1439","Kay","PFF","93",5.6331944573602,-29.8863312006366,"3.70306613070689",-29.5402957312368,"KAY031","Cisco"
"1440","Kay","PRED","81",11.7058186913367,-28.8638917913106,"3.24742502139095",-28.9689410201336,"KAY002","LakeTrout"
"1441","Kay","PRED","81",10.6352669090861,-28.563544972474,"3.33525160969548",-28.5816458788755,"KAY004","LakeTrout"
"1442","Kay","PRED","81",10.6159766298792,-28.3697020326268,"3.15313240111766",-28.5681009555203,"KAY005","LakeTrout"
"1443","Kay","PRED","81",10.2517887436513,-28.4663181953717,"3.39228961865923",-28.4279514728991,"KAY003","LakeTrout"
"1444","Kay","PRED","81",12.3578153894636,-28.056991754979,"3.12375574822449",-28.2844735642367,"KAY001","LakeTrout"
"1445","Kay","PRED","81",11.7262910007872,-27.449356304291,"3.00692401091966",-27.7925015334805,"KAY006","LakeTrout"
"1446","Lake_of_Bays","LITTORAL","caddisfly",2.53637525856415,-20.8183225361942,"4.51828445654772",-19.665220924212,"LB047","Invert"
"1447","Lake_of_Bays","LITTORAL","caddisfly",2.64506957151384,-20.1243840682245,"4.08524746763028",-19.3999890752705,"LB048","Invert"
"1448","Lake_of_Bays","LITTORAL","dragonfly",3.15666260343899,-26.9556307793728,"4.40744968693179",-25.9122555893103,"LB045","Invert"
"1449","Lake_of_Bays","LITTORAL","dragonfly",2.78134320624841,-26.9962778757609,"4.69661583780058",-25.6666281963383,"LB044","Invert"
"1450","Lake_of_Bays","LITTORAL","mayfly",3.82459721181843,-26.8108882828738,"5.57808711867933",-24.6085820353812,"LB046","Invert"
"1451","Lake_of_Bays","LITTORAL","snail",3.07611575565261,-24.5755497664214,"4.19013972641933",-23.7473114372662,"LB043","Snail"
"1452","Lake_of_Bays","LITTORAL","snail",3.53424860281964,-24.1626312675395,"4.80519123900644",-22.7254919409231,"LB042","Snail"
"1453","Lake_of_Bays","PELAGIC","mussel",4.05694924183453,-29.0121457431722,"4.32989087647934",-28.0455537754576,"LB059","Mussel"
"1454","Lake_of_Bays","PELAGIC","mussel",3.9790893505253,-29.2668958350125,"4.59487603490055",-28.037968560461,"LB060","Mussel"
"1455","Lake_of_Bays","PELAGIC","zooplankton",4.84631033272676,-32.2844627412197,"5.84250410356599",-29.8203836786894,"LB025","Zoops"
"1456","Lake_of_Bays","PFF","93",8.65002620056331,-29.5794609572691,"3.653996373871",-29.2820045471368,"LB020","Cisco"
"1457","Lake_of_Bays","PFF","93",10.471717785721,-28.8442203034049,"3.47707772466531",-28.7219133559863,"LB021","Cisco"
"1458","Lake_of_Bays","PFF","91",9.91152138497645,-27.0145451997369,"3.51822990147202",-26.8514975972796,"LB008","OtherPFF"
"1459","Lake_of_Bays","PFF","91",11.008290387509,-26.4456440659759,"3.06882329949634",-26.7275089994745,"LB012","OtherPFF"
"1460","Lake_of_Bays","PFF","91",10.5461888066206,-26.045844632067,"2.99827741090252",-26.3975499952735,"LB014","OtherPFF"
"1461","Lake_of_Bays","PFF","91",10.5302966386599,-25.869611875764,"3.16072452530785",-26.0604945957092,"LB009","OtherPFF"
"1462","Lake_of_Bays","PFF","91",10.0097230746255,-25.4593623263359,"3.1397165307571",-25.6710429608864,"LB013","OtherPFF"
"1463","Lake_of_Bays","PFF","91",10.8592003576194,-25.2182471486635,"3.43739219575667",-25.1352288748644,"LB011","OtherPFF"
"1464","Lake_of_Bays","PFF","91",10.2567215118378,-24.4556890603148,"2.97890269996474",-24.8265753873497,"LB015","OtherPFF"
"1465","Lake_of_Bays","PFF","91",10.4450371940169,-24.5887970699711,"3.13198823810414",-24.808128714248,"LB010","OtherPFF"
"1466","Lake_of_Bays","PFF","91",10.9017934338353,-23.7104038312899,"3.34374032476893",-23.7201009097687,"LB016","OtherPFF"
"1467","Lake_of_Bays","PRED","81",12.9282198244709,-25.5251446538143,"3.01766355305118",-25.8576577362936,"LB001","LakeTrout"
"1468","Lake_of_Bays","PRED","81",13.5464032685039,-27.8796766996577,"3.67834187495854",-27.5581182434488,"LB032","LakeTrout"
"1469","Lake_of_Bays","PRED","81",13.8309629377045,-27.2081771859923,"3.34068034378783",-27.2209036456423,"LB040","LakeTrout"
"1470","Lake_of_Bays","PRED","81",14.1183674861045,-27.6469351845875,"3.88598727578798",-27.1198077815574,"LB039","LakeTrout"
"1471","Lake_of_Bays","PRED","81",16.2870857648587,-26.6774752097914,"3.44122788283951",-26.5906596057802,"LB002","LakeTrout"
"1472","Lake_of_Bays","PRED","81",13.6767846120096,-25.8689426326115,"3.27864764644886",-25.9430814626271,"LB006","LakeTrout"
"1473","Lake_of_Bays","PRED","81",13.8052911915679,-26.3116317256191,"3.84999455940954",-25.8201371118037,"LB007","LakeTrout"
"1474","Lake_of_Bays","PRED","81",13.5144646944538,-25.0477394544541,"3.02733849513069",-25.3706743442747,"LB003","LakeTrout"
"1475","Lake_of_Bays","PRED","81",13.4597338215654,-24.9970616559149,"3.17094626474467",-25.1778248538177,"LB005","LakeTrout"
"1476","Lake_of_Bays","PRED","81",10.3515819108309,-24.681483243439,"3.21518861323152",-24.8184465163398,"LB036","LakeTrout"
"1477","Lake_of_Bays","PRED","81",13.2941881498059,-26.2238300416015,"3.20073567177722",-26.3751017265421,"LB004","LakeTrout"
"1478","Longlegged","LITTORAL","amphipod/mayfly or stonefly",2.82279579326074,-25.8285735977934,"5.51491264638114",-23.6888100778761,"LLG101","Invert"
"1479","Longlegged","LITTORAL","beetle",0.318230595092071,-25.5463243303174,"3.86651090729471",-25.0384785320956,"LLG097","Invert"
"1480","Longlegged","LITTORAL","caddisfly",2.37534669320535,-26.2235660900662,"6.64019849934323",-22.9697695757164,"LLG100","Invert"
"1481","Longlegged","LITTORAL","dragonfly",6.77414501944573,-28.4652761530715,"5.37189318843053",-26.4671018965253,"LLG096","Invert"
"1482","Longlegged","LITTORAL","leech",7.6105969773651,-24.5388500808676,"4.02193385196894",-23.8771355674184,"LLG103","Invert"
"1483","Longlegged","LITTORAL","snail",2.77488903736615,-24.4519514067497,"4.26185286200518",-23.5527170733646,"LLG049","Snail"
"1484","Longlegged","PELAGIC","mussel",4.35389571165152,-30.3210803171129,"4.38832593211414",-29.2966376443199,"LLG060","Mussel"
"1485","Longlegged","PFF","93",7.55023446493793,-30.3158047228398,"3.5279053889815",-30.1431783877482,"LLG043","Cisco"
"1486","Longlegged","PFF","93",7.58472732918203,-30.0864809818839,"3.37877718545557",-30.0614915682829,"LLG041","Cisco"
"1487","Longlegged","PFF","93",8.26021258729561,-29.7060636196525,"3.24705777801221",-29.8114764194204,"LLG042","Cisco"
"1488","Longlegged","PFF","93",7.79647519023607,-29.7474234734642,"3.35158149947352",-29.7493577889854,"LLG040","Cisco"
"1489","Longlegged","PFF","93",7.46496043944558,-29.7031133833081,"3.38121489002175",-29.6757106421866,"LLG044","Cisco"
"1490","Longlegged","PFF","93",7.64700611184498,-29.7780010691221,"3.49853751195483",-29.6344489322868,"LLG045","Cisco"
"1491","Longlegged","PFF","93",7.7246150563942,-29.4960753304411,"3.43062291080412",-29.419758648745,"LLG046","Cisco"
"1492","Longlegged","PFF","93",8.12319926543711,-28.8783178938791,"3.43390706420228",-28.7987499003188,"LLG047","Cisco"
"1493","Longlegged","PFF","91",7.80701467653288,-29.7914563274984,"3.09952387803957",-30.0429276882393,"LLG072","OtherPFF"
"1494","Longlegged","PFF","91",7.45537908826666,-29.872267230938,"3.38814974056057",-29.8379989877831,"LLG078","OtherPFF"
"1495","Longlegged","PFF","91",7.97085578169235,-29.5813199246895,"3.12370606269356",-29.8088509226228,"LLG073","OtherPFF"
"1496","Longlegged","PFF","91",8.69808033617208,-29.5489376699479,"3.15337303583833",-29.747098364468,"LLG074","OtherPFF"
"1497","Longlegged","PFF","91",7.90378632343993,-29.4868628830238,"3.27247612973031",-29.5671115145908,"LLG075","OtherPFF"
"1498","Longlegged","PFF","91",7.48987195251076,-29.5685677624778,"3.36323296680423",-29.5589671253416,"LLG076","OtherPFF"
"1499","Longlegged","PRED","81",11.6817130932865,-28.1128145796188,"3.08714696293996",-28.3765390863083,"LLG007","LakeTrout"
"1500","Longlegged","PRED","81",11.2591755062963,-27.6813802523272,"3.07114782367696",-27.960943906887,"LLG002","LakeTrout"
"1501","Longlegged","PRED","81",10.5980622749511,-27.3132239543623,"3.1520677229608",-27.5126769086311,"LLG001","LakeTrout"
"1502","Longlegged","PRED","81",10.8835865400828,-27.0536971831647,"3.10589566009913",-27.2988604796666,"LLG016","LakeTrout"
"1503","Longlegged","PRED","81",10.652675976671,-27.058945202551,"3.1580668527485",-27.25245901833,"LLG010","LakeTrout"
"1504","Longlegged","PRED","81",11.0023952947014,-26.9951530073036,"3.10967511200627",-27.2365746464174,"LLG008","LakeTrout"
"1505","Longlegged","PRED","81",10.8855028103186,-27.1481560788399,"3.29130656625251",-27.2097625782499,"LLG004","LakeTrout"
"1506","Longlegged","PRED","81",11.2582173711785,-26.9245151241652,"3.10181126888277",-27.1737219679713,"LLG011","LakeTrout"
"1507","Longlegged","PRED","81",10.8874190805544,-26.8790652767826,"3.1232611280988",-27.1070367599648,"LLG005","LakeTrout"
"1508","Longlegged","PRED","81",10.5539880595281,-27.1221905345655,"3.44082984038516",-27.0357689925842,"LLG012","LakeTrout"
"1509","Longlegged","PRED","81",11.642429553453,-27.0364775969033,"3.36568511987534",-27.0244493282267,"LLG015","LakeTrout"
"1510","Longlegged","PRED","81",9.91587007101231,-26.8856287973187,"3.23943006483879",-26.9985930331283,"LLG006","LakeTrout"
"1511","Longlegged","PRED","81",11.6644666611645,-26.8460144523223,"3.24671828932491",-26.9517633458906,"LLG009","LakeTrout"
"1512","Longlegged","PRED","81",9.7577777765602,-26.7334250445925,"3.16922129969553",-26.9158959578939,"LLG003","LakeTrout"
"1513","Longlegged","PRED","81",10.7619033801106,-26.0870322813077,"3.40005500955741",-26.0409778218459,"LLG022","LakeTrout"
"1514","Lower_Manitou","LITTORAL","snail",1.47908033431011,-18.3356865309978,"4.2303894283988",-17.467600996883,"LML116","Snail"
"1515","Lower_Manitou","LITTORAL","snail",0.951774389289635,-17.9388107550925,"4.164996458808",-17.1354642608726,"LML113","Snail"
"1516","Lower_Manitou","LITTORAL","snail",1.15400903995442,-16.8151861510425,"4.19817748156338",-15.9789904442947,"LML117","Snail"
"1517","Lower_Manitou","LITTORAL","snail",0.73268760721506,-15.1816017169599,"4.43360999933551",-14.1123278176177,"LML115","Snail"
"1518","Lower_Manitou","LITTORAL","snail",0.35443685980456,-14.403393797214,"4.13230153439382",-13.6324152781641,"LML114","Snail"
"1519","Lower_Manitou","PELAGIC","mussel",2.79494736234097,-29.8582129982368,"4.59078453073485",-28.6333363128093,"LML119","Mussel"
"1520","Lower_Manitou","PELAGIC","mussel",2.67154912952916,-29.3189324299377,"4.14766408647788",-28.5327449843246,"LML120","Mussel"
"1521","Lower_Manitou","PELAGIC","mussel",2.41420669140465,-29.7391730101835,"4.80675970075629",-28.3004809064348,"LML121","Mussel"
"1522","Lower_Manitou","PELAGIC","mussel",2.66143394067055,-29.1012818534453,"4.59862946692398",-27.8686386811906,"LML118","Mussel"
"1523","Lower_Manitou","PELAGIC","mussel",1.67304959708158,-28.752964654849,"4.47739701380357",-27.6403416111835,"LML122","Mussel"
"1524","Lower_Manitou","PELAGIC","zooplankton",3.51162088289489,-30.0568366015325,"5.7660678428836",-27.6684294370777,"LML111","Zoops"
"1525","Lower_Manitou","PRED","81",11.5108230002562,-29.323334067123,"4.38301534138203",-28.3041488791548,"LML001","LakeTrout"
"1526","Lower_Manitou","PRED","81",12.365209143988,-27.4929962328332,"3.33060613291403",-27.5156961612483,"LML015","LakeTrout"
"1527","Lower_Manitou","PRED","81",11.841057644575,-27.3910831409944,"3.40781330559592",-27.3373479684544,"LML005","LakeTrout"
"1528","Lower_Manitou","PRED","81",10.8541936493433,-27.2442270360907,"3.45309888150883",-27.145659143397,"LML008","LakeTrout"
"1529","Lower_Manitou","PRED","81",10.9943513762926,-26.6975479086722,"3.30475193132064",-26.7458434966648,"LML002","LakeTrout"
"1530","Lower_Manitou","PRED","81",10.0679664002238,-26.4625854003562,"3.13803814969787",-26.6759276321553,"LML017","LakeTrout"
"1531","Lower_Manitou","PRED","81",13.1898357703538,-26.4419844182158,"3.15190351096747",-26.641599942358,"LML011","LakeTrout"
"1532","Lower_Manitou","PRED","81",10.4010809978361,-26.4344998181531,"3.27775959395563",-26.509517820137,"LML007","LakeTrout"
"1533","Lower_Manitou","PRED","81",11.2362674529447,-26.5634138045143,"3.4101184692182",-26.5073965199883,"LML003","LakeTrout"
"1534","Lower_Manitou","PRED","81",12.304730124825,-26.0750954736729,"3.12781174905555",-26.2985618421079,"LML012","LakeTrout"
"1535","Lower_Manitou","PRED","81",10.9469855942297,-26.1853863678203,"3.25088561523799",-26.2870096087347,"LML010","LakeTrout"
"1536","Lower_Manitou","PRED","81",12.6100051739336,-26.2267277968123,"3.45484644224006",-26.1264298189946,"LML009","LakeTrout"
"1537","Lower_Manitou","PRED","81",12.4823272445894,-25.876040785468,"3.40790462180696",-25.8222152098791,"LML006","LakeTrout"
"1538","Lower_Manitou","PRED","81",12.4928870733322,-24.9752178179278,"3.29420568808686",-25.0339541867218,"LML004","LakeTrout"
"1539","Lower_Manitou","PRED","81",11.8256978936765,-27.391266614235,"3.14887514504415",-27.5938802206413,"LML013","LakeTrout"
"1540","Lower_Manitou","PRED","81",10.2906827882528,-27.031263633691,"3.3345205887137",-27.0500882508644,"LML016","LakeTrout"
"1541","Lower_Manitou","PRED","81",10.4414003439448,-26.5817858428032,"3.16507824525865",-26.7683583799971,"LML018","LakeTrout"
"1542","Lower_Manitou","PRED","81",11.7370979135045,-26.1245446732646,"3.22288499887848",-26.2538885243749,"LML014","LakeTrout"
"1543","Mold","LITTORAL","caddisfly",0.549717601428713,-28.695522557402,"5.90454490447369",-26.170023101973,"M092","Invert"
"1544","Mold","LITTORAL","dragonfly",1.81912452733552,-26.6800825345449,"4.82594662976479",-25.2223953710778,"M089","Invert"
"1545","Mold","LITTORAL","insect",0.00513528317712331,-23.267779401372,"5.01412707822942",-21.6237935939249,"M090","Invert"
"1546","Mold","LITTORAL","leech",5.98975760888353,-27.5790425563875,"4.54719440998189",-26.3973200905054,"M091","Invert"
"1547","Mold","PELAGIC","mussel",2.11695804298108,-32.1257408511288,"5.07037482217024",-30.4260697771803,"M088","Mussel"
"1548","Mold","PELAGIC","mussel",2.22876609416193,-31.6579352353703,"4.64275474640103",-30.3816080364333,"M086","Mussel"
"1549","Mold","PELAGIC","zooplankton",2.979614989592,-31.5254680674131,"7.38932185108504",-27.530039434839,"M087","Zoops"
"1550","Mold","PFF","93",6.51988198948243,-31.015435136192,"4.03905180483516",-30.3367738494052,"M023","Cisco"
"1551","Mold","PFF","93",6.31554313732431,-30.7899943523582,"3.82415504822374",-30.3240808546167,"M021","Cisco"
"1552","Mold","PFF","93",6.7454258168645,-30.4742949168539,"3.58044546352117",-30.249653907968,"M020","Cisco"
"1553","Mold","PFF","93",6.66542522851958,-30.5972861211305,"3.71353011433197",-30.2408913079419,"M015","Cisco"
"1554","Mold","PFF","93",8.07555608091263,-30.0174860219576,"3.21787766665636",-30.1517871319678,"M012","Cisco"
"1555","Mold","PFF","93",7.83266272834732,-29.9612627203579,"3.1992984648445",-30.1139572401618,"M016","Cisco"
"1556","Mold","PFF","93",6.07843295982008,-30.3379565318341,"3.58884709351311",-30.1049979092561,"M022","Cisco"
"1557","Mold","PFF","93",7.28904427260591,-29.8885393482954,"3.21539706813504",-30.0252962508417,"M019","Cisco"
"1558","Mold","PFF","93",6.08614385990151,-29.8906184922961,"3.28536846489373",-29.9581037120513,"M010","Cisco"
"1559","Mold","PFF","93",7.0413316074897,-29.7388338852672,"3.40675917394744",-29.6861423030593,"M013","Cisco"
"1560","Mold","PFF","93",6.81193233006691,-29.5408600486505,"3.21602962483833",-29.6769907200606,"M018","Cisco"
"1561","Mold","PFF","93",6.330001074977,-29.5536821198605,"3.24013266087814",-29.6659507855911,"M009","Cisco"
"1562","Mold","PFF","93",6.55361717733872,-29.6134204362823,"3.30226591424446",-29.6641771811803,"M014","Cisco"
"1563","Mold","PFF","93",6.77530555468007,-29.5087093827092,"3.26042646594344",-29.6008871814252,"M017","Cisco"
"1564","Mold","PFF","93",7.10012722061067,-29.2910737036958,"3.22717065851168",-29.4161747517692,"M011","Cisco"
"1565","Mold","PRED","81",10.1170168774735,-30.9825331419118,"4.56517912345093",-29.7830058096954,"M002","LakeTrout"
"1566","Mold","PRED","81",10.1864149782064,-29.296757409838,"3.77324034016889",-28.8812494730708,"M038","LakeTrout"
"1567","Mold","PRED","81",9.89340077511174,-27.9077404604813,"3.05759226858361",-28.2007241145836,"M033","LakeTrout"
"1568","Mold","PRED","81",10.2934037168364,-28.0943469640452,"3.24697729708745",-28.1998394399286,"M001","LakeTrout"
"1569","Mold","PRED","81",10.1073782523717,-28.1008077776723,"3.4896702040012",-27.9660342757112,"M036","LakeTrout"
"1570","Mold","PRED","81",10.1150891524531,-27.6502954199777,"3.1570028522401",-27.84486259626,"M037","LakeTrout"
"1571","Mold","PRED","81",9.37484274463501,-27.5030704845311,"3.27909957078371",-27.5767619094553,"M035","LakeTrout"
"1572","Mold","PRED","81",9.83653288701113,-27.6070482365484,"3.45894861782954",-27.5026891048971,"M005","LakeTrout"
"1573","Mold","PRED","81",10.1835233906759,-27.2518663410203,"3.12620311350931",-27.4769252586461,"M003","LakeTrout"
"1574","Mold","PRED","81",9.29676988131044,-26.9799004250314,"3.09019145802507",-27.2406108815866,"M004","LakeTrout"
"1575","Mold","PRED","81",9.61773609720032,-26.9973135670515,"3.12053546900408",-27.2279834527374,"M008","LakeTrout"
"1576","Mold","PRED","81",9.26785400600505,-27.2442865402551,"3.38333123425609",-27.2147886183415,"M034","LakeTrout"
"1577","Mold","PRED","81",10.0081004138231,-26.27073264229,"3.10498901502682",-26.5167935174135,"M007","LakeTrout"
"1578","Mold","PRED","81",9.78930362401232,-26.9369404581559,"3.05534916924318",-27.2321447806052,"M006","LakeTrout"
"1579","Pickerel","LITTORAL","caddisfly",1.23216873580329,-25.3854599685148,"6.20557160381726",-22.5619440807357,"PIC062","Invert"
"1580","Pickerel","LITTORAL","caddisfly",3.21730075757049,-23.1937897136842,"6.0908593284343",-20.4838389785343,"PIC061","Invert"
"1581","Pickerel","LITTORAL","dragonfly",4.5969329972388,-24.2555703030927,"4.68600974139964",-22.9364206591071,"PIC063","Invert"
"1582","Pickerel","LITTORAL","dragonfly",2.84157532275017,-21.3848054152567,"4.53465862635797",-20.2154933751623,"PIC064","Invert"
"1583","Pickerel","LITTORAL","snail",1.83569620590837,-20.6043397260337,"4.58507780534615",-19.385112698741,"PIC059","Snail"
"1584","Pickerel","LITTORAL","snail",1.90374096969472,-19.8330748496699,"4.79792383250017",-18.4031302554948,"PIC057","Snail"
"1585","Pickerel","LITTORAL","snail",1.53294631485892,-19.885249236955,"4.91887194179651",-18.3355660145765,"PIC058","Snail"
"1586","Pickerel","PELAGIC","mussel",2.27749409252124,-30.9917926152427,"5.09169439814265",-29.2710151610815,"PIC065","Mussel"
"1587","Pickerel","PELAGIC","zooplankton",0.680907533534104,-31.9042905507026,"5.21706425241125",-30.0593969408154,"PIC060","Zoops"
"1588","Pickerel","PFF","93",6.83353479821645,-30.4864161592335,"4.5315269872182",-29.3202044418875,"PIC051","Cisco"
"1589","Pickerel","PFF","93",7.80292614317282,-28.1445455016174,"3.32412342460944",-28.173663311254,"PIC052","Cisco"
"1590","Pickerel","PFF","93",5.78130634952018,-28.0467008716488,"3.23952232707807",-28.1595737678415,"PIC045","Cisco"
