"","Lake_Name","Trophic_Category","Taxonomic_ID_Code","d15N","d13C","d13C_Cor","SI_ID","Trophic_Group"
"1040","Crystal","PRED","81",9.90683812832476,"-24.2716478969748",-24.4471418962585,"CRY008","LakeTrout"
"1041","Crystal","PRED","81",9.96596172998385,"-24.1784939345674",-24.1894428488957,"CRY018","LakeTrout"
"1042","Delaney","LITTORAL","dragonfly",3.58254951184878,"-23.5094184659358",-21.8464073007737,"DEL028","Invert"
"1043","Delaney","LITTORAL","insect",1.91365016500098,"-25.1246437487339",-21.8381404404172,"DEL022","Invert"
"1044","Delaney","LITTORAL","insect",1.66878863827705,"-24.3585574881892",-21.4866501363486,"DEL023","Invert"
"1045","Delaney","LITTORAL","Leech",4.71947518887283,"-21.5800281227269",-20.9395606787557,"DEL001","Invert"
"1046","Delaney","LITTORAL","snail",1.09168362823359,"-15.6255672527085",-14.1914370785127,"DEL029","Snail"
"1047","Delaney","LITTORAL","snail",0.55394851072222,"-15.4972485236859",-14.1483091304839,"DEL025","Snail"
"1048","Delaney","PELAGIC","mussel",1.85219472299968,"-28.6996316765883",-27.383849431225,"DEL068","Mussel"
"1049","Delaney","PELAGIC","mussel",1.92517306037622,"-28.5501850471599",-26.7857080412103,"DEL010","Mussel"
"1050","Delaney","PELAGIC","zooplankton",1.15986075920379,"-29.4155261561151",-26.9908986421144,"DEL030","Zoops"
"1051","Delaney","PFF","93",6.69421138380522,"-28.8715834620133",-28.8074891188276,"DEL063","Cisco"
"1052","Delaney","PFF","93",6.73454151761858,"-28.5904088380746",-28.5279435527684,"DEL038","Cisco"
"1053","Delaney","PFF","93",7.46192428818084,"-26.5827354352266",-26.5390563661947,"DEL039","Cisco"
"1054","Delaney","PFF","93",7.44560018639924,"-26.4282779551639",-26.5075230714315,"DEL041","Cisco"
"1055","Delaney","PFF","93",7.84217983556388,"-26.2234651242941",-26.4136288613308,"DEL066","Cisco"
"1056","Delaney","PFF","93",7.42351463693002,"-26.0478956137984",-26.1836292075012,"DEL040","Cisco"
"1057","Delaney","PFF","93",7.36493991877253,"-25.9605526055089",-26.0698448214126,"DEL067","Cisco"
"1058","Delaney","PRED","81",9.79050939526134,"-26.1173967667703",-26.2949369235188,"DEL081","LakeTrout"
"1059","Delaney","PRED","81",9.95951186076491,"-26.155414941425",-26.1917291527888,"DEL070","LakeTrout"
"1060","Delaney","PRED","81",10.5030084259639,"-26.0346376462247",-26.1654595184492,"DEL077","LakeTrout"
"1061","Delaney","PRED","81",9.35552009484589,"-26.1273807618218",-26.1364949587639,"DEL085","LakeTrout"
"1062","Delaney","PRED","81",9.89421545363853,"-26.1928458375388",-26.0634878425341,"DEL073","LakeTrout"
"1063","Delaney","PRED","81",10.5961518302471,"-25.7309053791589",-25.9469683215584,"DEL088","LakeTrout"
"1064","Delaney","PRED","81",9.41409481300338,"-25.7400419588103",-25.8437638869179,"DEL071","LakeTrout"
"1065","Delaney","PRED","81",9.6234274123203,"-25.4946621950225",-25.6798636432896,"DEL083","LakeTrout"
"1066","Delaney","PRED","81",9.40737312403448,"-25.6117408599128",-25.6723794925372,"DEL084","LakeTrout"
"1067","Delaney","PRED","81",9.81835639241818,"-25.4143153884852",-25.6274128458426,"DEL087","LakeTrout"
"1068","Delaney","PRED","81",9.00983323358858,"-25.439578240001",-25.6049072485426,"DEL078","LakeTrout"
"1069","Delaney","PRED","81",10.1198721547371,"-25.4201878963715",-25.5647431200723,"DEL074","LakeTrout"
"1070","Delaney","PRED","81",10.1361962565187,"-25.2295023547313",-25.4537169934544,"DEL080","LakeTrout"
"1071","Delaney","PRED","81",9.66951899382128,"-25.2449470177582",-25.4520436554969,"DEL082","LakeTrout"
"1072","Delaney","PRED","81",9.00311154461968,"-25.2224135853586",-25.41828089895,"DEL072","LakeTrout"
"1073","Delaney","PRED","81",9.69928647354066,"-24.7151415113295",-24.94596795077,"DEL076","LakeTrout"
"1074","Delaney","PRED","81",9.96335282589,"-24.9847536090401",-24.8091232585026,"DEL086","LakeTrout"
"1075","Delaney","PRED","81",9.38240685072146,"-24.5433195937632",-24.6839573065824,"DEL069","LakeTrout"
"1076","Delaney","PRED","81",9.86540821520042,"-24.3859599027024",-24.5991244158111,"DEL079","LakeTrout"
"1077","Delaney","PRED","81",9.69736599097812,"-22.514206478477",-22.7367551853401,"DEL075","LakeTrout"
"1078","Delaney","PFF","91",7.47603359958079,"-28.8729242148089",-28.7143830661169,"DEL100","OtherPFF"
"1079","Delaney","PFF","91",7.97242279232339,"-27.8472372096875",-27.7582365038567,"DEL103","OtherPFF"
"1080","Delaney","PFF","91",7.85193997855092,"-26.6546787779412",-26.6439039620838,"DEL102","OtherPFF"
"1081","Delaney","PFF","91",7.81242161563354,"-26.3081414718518",-26.4740101134054,"DEL101","OtherPFF"
"1082","Delaney","PFF","91",7.9483262295689,"-26.0183191888541",-26.251434436221,"DEL099","OtherPFF"
"1083","Dogpaw","LITTORAL","crayfish",6.04201409159099,"-23.0110181222813",-23.1000778063179,"DP113","Invert"
"1084","Dogpaw","LITTORAL","snail",3.23315288817256,"-25.4879646312997",-22.7229878025032,"DP027","Snail"
"1085","Dogpaw","LITTORAL","snail",4.40250552278885,"-24.4305550913581",-22.6074260186277,"DP028","Snail"
"1086","Dogpaw","LITTORAL","snail",3.36193552587789,"-24.7080750964429",-22.3291322545054,"DP026","Snail"
"1087","Dogpaw","LITTORAL","snail",2.82688623876603,"-23.7103822709539",-21.6498946569177,"DP031","Snail"
"1088","Dogpaw","LITTORAL","snail",3.89846893287192,"-24.478015026294",-21.4293609107978,"DP029","Snail"
"1089","Dogpaw","PELAGIC","mussel",2.81808942680283,"-28.8576658628263",-27.8088202494704,"DP119","Mussel"
"1090","Dogpaw","PELAGIC","mussel",2.85653865934133,"-28.9401191395757",-27.7782971376897,"DP117","Mussel"
"1091","Dogpaw","PELAGIC","mussel",3.35098185669667,"-28.9750740157953",-27.5923880390263,"DP116","Mussel"
"1092","Dogpaw","PELAGIC","mussel",3.49218950674798,"-28.8041185491546",-27.5317622274687,"DP118","Mussel"
"1093","Dogpaw","PELAGIC","mussel",3.46647349569462,"-28.6530684124743",-27.3428306506476,"DP115","Mussel"
"1094","Dogpaw","PELAGIC","zooplankton",4.4326558064963,"-31.0985794519812",-29.4736393033501,"DP112200P","Zoops"
"1095","Dogpaw","PRED","81",12.347380213462,"-27.438411883495",-27.4278549341167,"DP004","LakeTrout"
"1096","Dogpaw","PRED","81",12.2026017608996,"-27.6439179250983",-27.3075067704535,"DP008","LakeTrout"
"1097","Dogpaw","PRED","81",12.1085950548024,"-27.1608187965632",-27.300538870471,"DP009","LakeTrout"
"1098","Dogpaw","PRED","81",11.8080125289969,"-27.0507355822475",-27.2364860882105,"DP012","LakeTrout"
"1099","Dogpaw","PRED","81",11.7949232487633,"-27.2876627239724",-27.1768156361165,"DP017","LakeTrout"
"1100","Dogpaw","PRED","81",11.4794340469446,"-27.0263945275042",-27.0847036360585,"DP007","LakeTrout"
"1101","Dogpaw","PRED","81",11.439278371087,"-26.9241679803029",-27.0741596182531,"DP014","LakeTrout"
"1102","Dogpaw","PRED","81",12.3180229036718,"-26.9623571752186",-27.0728895646095,"DP013","LakeTrout"
"1103","Dogpaw","PRED","81",11.5447824951197,"-27.0825582652378",-27.0413263383831,"DP005","LakeTrout"
"1104","Dogpaw","PRED","81",11.6800761998517,"-26.8485677316369",-26.9823544743395,"DP010","LakeTrout"
"1105","Dogpaw","PRED","81",11.3505874612362,"-26.8486432894312",-26.9780432145822,"DP001","LakeTrout"
"1106","Dogpaw","PRED","81",11.6727879773899,"-26.758484868363",-26.962401418008,"DP019","LakeTrout"
"1107","Dogpaw","PRED","81",11.6141306976496,"-26.7870187951505",-26.934089898025,"DP015","LakeTrout"
"1108","Dogpaw","PRED","81",11.9007998518255,"-26.7136357211537",-26.7210922599404,"DP002","LakeTrout"
"1109","Dogpaw","PRED","81",11.7476887046938,"-26.5649507304869",-26.7129571753912,"DP018","LakeTrout"
"1110","Dogpaw","PRED","81",11.30695263768,"-26.4761720443949",-26.6301923003354,"DP006","LakeTrout"
"1111","Dogpaw","PRED","81",12.2089437094505,"-26.453234508916",-26.5864240337577,"DP003","LakeTrout"
"1112","Dogpaw","PRED","81",11.6377535258364,"-25.8786413000373",-26.0687770063213,"DP011","LakeTrout"
"1113","Dogpaw","PRED","81",12.0222222566077,"-26.5995804764216",-26.6820516841318,"DP016","LakeTrout"
"1114","Dryberry","LITTORAL","dragonfly",1.72856749553136,"-23.4863196738256",-21.6670256315377,"DRY022","Invert"
"1115","Dryberry","LITTORAL","snail",0.27865082942506,"-21.4213419645205",-15.6338662721352,"DRY023","Snail"
"1116","Dryberry","LITTORAL","snail",0.27974358425171,"-22.1279485735493",-12.7516978071876,"DRY024","Snail"
"1117","Dryberry","LITTORAL","snail",0.70222118677434,"-23.385652085905",13.1005829459897,"DRY025","Snail"
"1118","Dryberry","PELAGIC","mussel",0.94566676989556,"-30.0852314248594",-29.1603064697545,"DRY095","Mussel"
"1119","Dryberry","PELAGIC","mussel",0.92173438753965,"-29.8029276397873",-29.1095920650041,"DRY088","Mussel"
"1120","Dryberry","PELAGIC","mussel",-0.15809895498882,"-29.8193523775665",-29.0105896099044,"DRY086","Mussel"
"1121","Dryberry","PELAGIC","mussel",1.75467629954546,"-30.0570013664216",-28.890111719555,"DRY087","Mussel"
"1122","Dryberry","PELAGIC","mussel",1.6350595966149,"-30.4656153743863",-28.5615089028987,"DRY094","Mussel"
"1123","Dryberry","PELAGIC","zooplankton",0.40857215625041,"-28.5549210346369",-26.0928240498271,"DRYZOOP","Zoops"
"1124","Dryberry","PFF","93",6.19875039703072,"-29.9525104571232",-29.3826912822878,"DRY051","Cisco"
"1125","Dryberry","PFF","93",6.81721137359874,"-29.5814295016383",-29.1997297844352,"DRY055","Cisco"
"1126","Dryberry","PFF","93",6.4058441982016,"-29.964879902054",-29.187170052947,"DRY052","Cisco"
"1127","Dryberry","PFF","93",5.29227199743453,"-29.990050039015",-29.1777841967613,"DRY059","Cisco"
"1128","Dryberry","PFF","93",5.18985260036683,"-29.4079894006371",-28.466457987712,"DRY056","Cisco"
"1129","Dryberry","PFF","93",5.07805764924862,"-29.3477842007152",-28.4567137951992,"DRY057","Cisco"
"1130","Dryberry","PFF","93",5.60436851113796,"-28.7137977315113",-28.4274568967198,"DRY053","Cisco"
"1131","Dryberry","PFF","93",6.57721931997943,"-28.7935517494081",-28.3199503555462,"DRY046","Cisco"
"1132","Dryberry","PFF","93",5.40633018046445,"-28.387884062388",-28.170925962975,"DRY058","Cisco"
"1133","Dryberry","PFF","93",5.40964905010521,"-28.3368026113987",-28.0556303278521,"DRY050","Cisco"
"1134","Dryberry","PFF","93",5.09576665119332,"-27.9197398317588",-27.6477092415462,"DRY054","Cisco"
"1135","Dryberry","PFF","93",6.92077518273135,"-27.6914357693151",-27.05765184287,"DRY049","Cisco"
"1136","Dryberry","PFF","93",5.56197951947896,"-26.970706308988",-26.6724097733392,"DRY060","Cisco"
"1137","Dryberry","PFF","93",6.65309973147403,"-26.8043733660743",-26.4439203230133,"DRY048","Cisco"
"1138","Dryberry","PFF","93",6.85045704394466,"-26.5751969946813",-26.3556198605033,"DRY047","Cisco"
"1139","Dryberry","PFF","93",5.85161044243963,"-26.4594470091967",-26.1571341126272,"DRY065","Cisco"
"1140","Dryberry","PFF","93",6.07703720025723,"-26.018766440971",-25.9403735180239,"DRY061","Cisco"
"1141","Dryberry","PFF","93",5.84608380946199,"-25.5567131169791",-25.5450817400158,"DRY062","Cisco"
"1142","Dryberry","PFF","93",6.01798145276779,"-25.4587058480774",-25.3706681277507,"DRY063","Cisco"
"1143","Dryberry","PFF","93",5.82608340153931,"-24.9505839060188",-24.9117855264876,"DRY064","Cisco"
"1144","Dryberry","PRED","81",8.49227503389975,"-26.2860630889058",-26.1944404455674,"DRY013","LakeTrout"
"1145","Dryberry","PRED","81",9.10964602837742,"-26.2392611146032",-26.0061856215618,"DRY008","LakeTrout"
"1146","Dryberry","PRED","81",9.05130125637638,"-25.9790974605008",-25.890446668856,"DRY009","LakeTrout"
"1147","Dryberry","PRED","81",8.96479470388413,"-25.7750855876512",-25.7976295996025,"DRY015","LakeTrout"
"1148","Dryberry","PRED","81",8.70515435026965,"-25.6523862808614",-25.6604178180276,"DRY006","LakeTrout"
"1149","Dryberry","PRED","81",9.83919570164099,"-25.5439062919873",-25.4217631510778,"DRY007","LakeTrout"
"1150","Dryberry","PRED","81",9.79416215866929,"-25.3810296384073",-25.3142636744749,"DRY016","LakeTrout"
"1151","Dryberry","PRED","81",10.8849723196654,"-26.1570210034466",-25.306672923985,"DRY012","LakeTrout"
"1152","Dryberry","PRED","81",9.17434446052682,"-25.64596179256",-25.2589572737718,"DRY011","LakeTrout"
"1153","Dryberry","PRED","81",10.7339781141562,"-25.7533389038574",-25.2566779665032,"DRY001","LakeTrout"
"1154","Dryberry","PRED","81",8.82246132023007,"-24.9453240249132",-25.0727982282982,"DRY018","LakeTrout"
"1155","Dryberry","PRED","81",10.0302905686859,"-24.9152023544617",-24.9820376384774,"DRY010","LakeTrout"
"1156","Dryberry","PRED","81",8.58193457462266,"-24.1293585937186",-24.142132126017,"DRY014","LakeTrout"
"1157","Dryberry","PRED","81",11.017201796746,"-23.6177271226105",-23.6928072017806,"DRY017","LakeTrout"
"1158","Eva","LITTORAL","caddisfly",1.43180906427359,"-23.4426800882798",-21.3877471243103,"EV029","Invert"
"1159","Eva","LITTORAL","crayfish",4.30657304002562,"-24.7364068985286",-23.5640438155765,"EV033","Invert"
"1160","Eva","LITTORAL","dragonfly",3.36253389222304,"-21.1987566323195",-20.3031974146914,"EV030","Invert"
"1161","Eva","LITTORAL","dragonfly",3.38967259462393,"-19.4419594778689",-18.7245338240473,"EV032","Invert"
"1162","Eva","LITTORAL","dragonfly",3.26076375821968,"-19.5461761537722",-18.7162768572338,"EV031","Invert"
"1163","Eva","LITTORAL","leech",2.87888344586421,"-23.170460789266",-21.9174148399985,"EV034","Invert"
"1164","Eva","LITTORAL","snail",1.25831521678215,"-19.9069546291675",-18.4849587228607,"EV027","Snail"
"1165","Eva","LITTORAL","snail",1.22729955689541,"-19.3816678474982",-17.8290526707765,"EV023","Snail"
"1166","Eva","LITTORAL","snail",1.18562226392261,"-18.4859140123705",-16.9500152076116,"EV025","Snail"
"1167","Eva","LITTORAL","snail",1.70707304576839,"-17.7846397893973",-15.9322070561902,"EV026","Snail"
"1168","Eva","LITTORAL","snail",0.957851011629378,"-16.5277606859185",-14.3833744334688,"EV024","Snail"
"1169","Eva","PELAGIC","mussel",1.26501072059661,"-30.8140527112207",-28.8926344116377,"EV051","Mussel"
"1170","Eva","PELAGIC","mussel",1.20888400883766,"-29.194913694709",-28.579103537767,"EV028","Mussel"
"1171","Eva","PELAGIC","mussel",0.99507813809865,"-30.1986959202186",-28.4283917137692,"EV052","Mussel"
"1172","Eva","PELAGIC","zooplankton",2.93703780815185,"-31.4810461959301",-28.9248914003617,"EV035","Zoops"
"1173","Eva","PFF","93",7.29653144141204,"-29.3197835279436",-29.048581377871,"EV038","Cisco"
"1174","Eva","PFF","93",5.41654437670034,"-28.2800367837254",-28.3677250228087,"EV041","Cisco"
"1175","Eva","PFF","93",8.10502213677957,"-26.476324075299",-26.6367725808654,"EV037","Cisco"
"1176","Eva","PFF","93",7.85744680701169,"-26.3431502435287",-26.3784079993173,"EV039","Cisco"
"1177","Eva","PFF","93",7.58924963816262,"-26.1525203812132",-26.2851039223389,"EV040","Cisco"
"1178","Eva","PFF","93",7.83751207025646,"-25.5718116360105",-25.7274352133048,"EV036","Cisco"
"1179","Eva","PRED","81",11.2143420404251,"-28.9027422456153",-27.1795765025065,"EV015","LakeTrout"
"1180","Eva","PRED","81",10.4563968519429,"-27.0356760346176",-26.9516558610409,"EV010","LakeTrout"
"1181","Eva","PRED","81",10.2014868972488,"-27.7080399168034",-26.7843983548949,"EV011","LakeTrout"
"1182","Eva","PRED","81",10.2363795146214,"-27.7554332877684",-26.6094976755255,"EV022","LakeTrout"
"1183","Eva","PRED","81",10.3391188879962,"-29.1053046811259",-26.5159781331978,"EV008","LakeTrout"
"1184","Eva","PRED","81",10.3090724674809,"-26.4506360537127",-26.4583435463078,"EV014","LakeTrout"
"1185","Eva","PRED","81",10.2053638547346,"-27.3621226606176",-26.4394333160767,"EV020","LakeTrout"
"1186","Eva","PRED","81",10.3119801855953,"-26.7884277236962",-26.2897142765895,"EV009","LakeTrout"
"1187","Eva","PRED","81",10.0086082623281,"-26.5598657651838",-26.2415994036568,"EV016","LakeTrout"
"1188","Eva","PRED","81",10.0376854434719,"-26.4726664170096",-26.1363988120768,"EV019","LakeTrout"
"1189","Eva","PRED","81",10.2402564721072,"-26.1599855490045",-26.1008624949827,"EV021","LakeTrout"
"1190","Eva","PRED","81",10.3139186643382,"-25.9104700096707",-25.9098150174009,"EV012","LakeTrout"
"1191","Eva","PRED","81",9.68294383351737,"-25.848628741111",-25.8750279198965,"EV013","LakeTrout"
"1192","Eva","PRED","81",10.5610747040606,"-25.6023103244869",-25.7018160754266,"EV007","LakeTrout"
"1193","Eva","PRED","81",10.1743481948479,"-27.8184925833678",-26.7366636382399,"EV017","LakeTrout"
"1194","Eva","PRED","81",10.56,"-27.09",-26.3609,"EV018","LakeTrout"
"1195","Factor","LITTORAL","crayfish",4.63348373589455,"-19.7669018775556",-19.7412898074774,"FAC032","Invert"
"1196","Factor","LITTORAL","gerrid",1.78527830430108,"-27.2614148741187",3.12261876197971,"FAC055","Invert"
"1197","Factor","LITTORAL","gerrid",2.06730602138977,"-27.2723188901011",15.327723673759,"FAC060","Invert"
"1198","Factor","LITTORAL","water beetle",7.1635947639416,"-28.3593297024708",-24.390649755658,"FAC075","Invert"
"1199","Factor","LITTORAL","water beetle",2.28270494552203,"-26.6169614250609",-22.0824135052638,"FAC066","Invert"
"1200","Factor","LITTORAL","water beetle",2.40030109483161,"-26.5598115501661",-21.4614067033141,"FAC078","Invert"
"1201","Factor","LITTORAL","water beetle",-0.76139693985634,"-27.7453713932211",-14.2214742143352,"FAC065","Invert"
"1202","Factor","LITTORAL","water beetle",5.51980076573958,"-25.7597781709065",-9.17260333020289,"FAC082","Invert"
"1203","Factor","LITTORAL","water beetle",2.88006864864688,"-27.185381713099",-9.08729517393535,"FAC086","Invert"
"1204","Factor","LITTORAL","water beetle",8.12976601840698,"-28.3355734328829",-25.1355795434256,"FAC070","Invert"
"1205","Factor","LITTORAL","snail",0.76676016801076,"-13.4639985152423",-12.6518184631876,"FAC135","Snail"
"1206","Factor","LITTORAL","snail",0.50276809097278,"-13.0370255065162",-12.2485575455776,"FAC134","Snail"
"1207","Factor","LITTORAL","snail",0.54300480159939,"-12.6683195079293",-12.005830175352,"FAC136","Snail"
"1208","Factor","LITTORAL","snail",0.17429683912579,"-12.5524649134931",-11.8206440473482,"FAC137","Snail"
"1209","Factor","PELAGIC","zooplankton",3.040625010007,"-29.9058025403067",-26.208165398615,"FAC132","Zoops"
"1210","Factor","PFF","93",7.14967640985088,"-29.1206306987566",-28.079587320121,"FAC109","Cisco"
"1211","Factor","PFF","93",6.87096358502269,"-29.3833098428275",-28.0718126871263,"FAC114","Cisco"
"1212","Factor","PFF","93",7.12710459657254,"-28.6974784775805",-28.0260551291916,"FAC123","Cisco"
"1213","Factor","PFF","93",6.98185988504236,"-28.728999974869",-27.9310526993476,"FAC116","Cisco"
"1214","Factor","PFF","93",7.29295835500904,"-28.3860842922455",-27.8338041810185,"FAC121","Cisco"
"1215","Factor","PFF","93",6.93377210892763,"-28.5637509133262",-27.8260039886221,"FAC115","Cisco"
"1216","Factor","PFF","93",7.38520837449443,"-28.3153997225683",-27.733993621739,"FAC112","Cisco"
"1217","Factor","PFF","93",7.02307797885498,"-28.025019868759",-27.6720686545724,"FAC111","Cisco"
"1218","Factor","PFF","93",7.63055417099813,"-28.0154678998837",-27.6602880945037,"FAC118","Cisco"
"1219","Factor","PFF","93",7.45684934707351,"-28.167344205001",-27.5824996588797,"FAC110","Cisco"
"1220","Factor","PFF","93",7.68747439578698,"-28.0097367185585",-27.5449603042798,"FAC120","Cisco"
"1221","Factor","PFF","93",7.34889719661188,"-28.0460342002846",-27.5436372311154,"FAC117","Cisco"
"1222","Factor","PFF","93",6.90138646378915,"-27.7566095433629",-27.5288611681047,"FAC113","Cisco"
"1223","Factor","PFF","93",6.94751147353184,"-27.7231776522993",-27.3656745872743,"FAC119","Cisco"
"1224","Factor","PFF","93",6.82287580890796,"-27.6314787510964",-27.2670899512318,"FAC122","Cisco"
"1225","Factor","PRED","81",9.61102995340018,"-27.0102992136778",-26.3486724557885,"FAC001","LakeTrout"
"1226","Factor","PRED","81",9.12900114300493,"-26.2141290892809",-26.1994810845268,"FAC004","LakeTrout"
"1227","Factor","PRED","81",9.61910570869541,"-27.8820498395903",-26.1922193596254,"FAC005","LakeTrout"
"1228","Factor","PRED","81",9.53059474543886,"-26.3963796003138",-26.1060851271138,"FAC007","LakeTrout"
"1229","Factor","PRED","81",10.6084014079435,"-26.6784655578695",-26.0711893039117,"FAC010","LakeTrout"
"1230","Factor","PRED","81",10.0666309749134,"-26.0464670991189",-26.0231950073735,"FAC003","LakeTrout"
"1231","Factor","PRED","81",10.7326226740306,"-26.4301684474196",-25.9638845148789,"FAC009","LakeTrout"
"1232","Factor","PRED","81",11.2558827683779,"-26.285017595744",-25.8876932792068,"FAC008","LakeTrout"
"1233","Factor","PRED","81",11.3549323858135,"-25.6322124240724",-25.6121092522674,"FAC002","LakeTrout"
"1234","Factor","PRED","81",9.83476313704059,"-25.4794884024359",-25.4341425622444,"FAC011","LakeTrout"
"1235","Factor","PRED","81",8.92248679635879,"-25.7030817604691",-25.4332146387282,"FAC006","LakeTrout"
"1236","Gilmour","LITTORAL","crayfish",4.6361092,"-23.8240906950351",-23.4960235032583,"G47","Invert"
"1237","Gilmour","LITTORAL","crayfish",4.3528893,"-23.4293095188676",-23.2159103828118,"G48","Invert"
"1238","Gilmour","LITTORAL","crayfish",4.0192744,"-23.1894060847479",-22.5167367619298,"G46","Invert"
"1239","Gilmour","LITTORAL","leech",1.2858496,"-26.0061132904561",-25.511607724295,"G45","Invert"
"1240","Gilmour","LITTORAL","misc invert",7.4784318,"-24.3478592",-23.2744595595813,"G35","Invert"
"1241","Gilmour","LITTORAL","snail",1.8623684,"-23.5580656020939",-19.8225026445851,"G43","Snail"
"1242","Gilmour","LITTORAL","snail",2.2685521,"-25.383444874933",-24.280773715312,"G39","Snail"
"1243","Gilmour","LITTORAL","snail",2.9771058,"-24.8918754739885",-23.3614258208988,"G40","Snail"
"1244","Gilmour","LITTORAL","snail",2.0730195,"-24.6263176625303",-22.9094531571249,"G37","Snail"
"1245","Gilmour","LITTORAL","snail",2.3370893,"-23.2332933134378",-22.534709658402,"G44","Snail"
"1246","Gilmour","LITTORAL","snail",2.4640847,"-23.6502200763966",-21.4698230014862,"G42","Snail"
"1247","Gilmour","LITTORAL","snail",2.4096581,"-21.7395331348878",-18.1662598529357,"G41","Snail"
"1248","Gilmour","PELAGIC","mussel",2.3411209,"-31.6039723520915",-27.8430214390831,"G26","Mussel"
"1249","Gilmour","PELAGIC","mussel",2.5023849,"-31.4223227353733",-27.732472633288,"G27","Mussel"
"1250","Gilmour","PELAGIC","mussel",3.57983,"-32.1825261977188",-31.5210078023874,"G28","Mussel"
"1251","Gilmour","PELAGIC","mussel",2.7090044,"-30.4052178711115",-29.7882260518924,"G31","Mussel"
"1252","Gilmour","PELAGIC","mussel",2.561851,"-30.2362073300576",-29.6327989135169,"G34","Mussel"
"1253","Gilmour","PELAGIC","mussel",3.1686068,"-30.0432302732183",-29.2608284091727,"G30","Mussel"
"1254","Gilmour","PELAGIC","mussel",3.0461274,"-31.1368776",-28.9478188097739,"G32","Mussel"
"1255","Gilmour","PELAGIC","mussel",3.247223,"-29.8586610648663",-28.8284952892979,"G33","Mussel"
"1256","Gilmour","PFF","93",8.3643313,"-31.5653853786288",-31.453230240222,"G10","Cisco"
"1257","Gilmour","PFF","93",9.2674097,"-31.3728334047947",-31.3795484887553,"G16","Cisco"
"1258","Gilmour","PFF","93",8.0911904,"-31.1651460640367",-31.0921988799328,"G14","Cisco"
"1259","Gilmour","PFF","93",10.1150536,"-31.0628578345066",-31.0403823459863,"G15","Cisco"
"1260","Gilmour","PFF","93",8.0559139,"-31.1917834895483",-30.9619131260412,"G19","Cisco"
"1261","Gilmour","PFF","93",8.2756361,"-31.0887609648663",-30.946442037255,"G21","Cisco"
"1262","Gilmour","PFF","93",8.054906,"-30.8031942928524",-30.8509623262038,"G13","Cisco"
"1263","Gilmour","PFF","93",8.4298448,"-30.8331247636651",-30.7554557055983,"G17","Cisco"
"1264","Gilmour","PFF","93",8.458066,"-30.930804167236",-30.6669800183897,"G20","Cisco"
"1265","Gilmour","PFF","93",7.5922799,"-30.984605594255",-30.604683947445,"G18","Cisco"
"1266","Gilmour","PRED","81",12.4785791,"-29.8690803676226",-29.6191888019235,"G3","LakeTrout"
"1267","Gilmour","PRED","81",11.7770807,"-28.9996702263849",-29.1919805483121,"G6","LakeTrout"
"1268","Gilmour","PRED","81",11.5442558,"-28.8028875952553",-29.0064048864719,"G5","LakeTrout"
"1269","Gilmour","PRED","81",11.1098509,"-28.6911977717534",-28.9317923396424,"G8","LakeTrout"
"1270","Gilmour","PRED","81",11.6117851,"-28.6493144999653",-28.7484132994366,"G7","LakeTrout"
"1271","Gilmour","PRED","81",11.209633,"-27.1763222659535",-26.9366803452683,"G4","LakeTrout"
"1272","Gilmour","PRED","81",10.977816,"-27.0795847480134",-26.092746986237,"G2","LakeTrout"
"1273","Gilmour","PRED","81",11.34236,"-26.876164",-25.6624269656029,"G1","LakeTrout"
"1274","Hogan","LITTORAL","mayfly",2.4299107,"-26.2283626",-23.475566631175,"H64","Invert"
"1275","Hogan","LITTORAL","snail",2.323213,"-23.5400812",-12.1941565368827,"H66","Snail"
"1276","Hogan","LITTORAL","snail",1.4789545,"-27.590674",-25.9638896791222,"H65","Snail"
"1277","Hogan","PELAGIC","mussel",2.5262494,"-31.0018546",-27.1482724322697,"H73","Mussel"
"1278","Hogan","PELAGIC","mussel",3.3446104,"-28.2762496",-20.6670274621172,"H72","Mussel"
"1279","Hogan","PELAGIC","mussel",2.903317,"-30.2111836",-28.861772653571,"H67","Mussel"
"1280","Hogan","PELAGIC","mussel",3.1260355,"-29.4922132",-28.5983334921296,"H68","Mussel"
"1281","Hogan","PELAGIC","mussel",2.87224,"-30.1414474",-28.3442170855263,"H71","Mussel"
"1282","Hogan","PELAGIC","mussel",3.5466109,"-30.0618892",-28.2592130007797,"H70","Mussel"
"1283","Hogan","PELAGIC","mussel",2.9633992,"-30.6963904",-28.2216492508799,"H69","Mussel"
"1284","Hogan","PELAGIC","mussel",3.2430922,"-29.5757002",-28.1256101190694,"H74","Mussel"
"1285","Hogan","PFF","93",9.2658148,"-31.7434156",-31.3399555565151,"H20","Cisco"
"1286","Hogan","PFF","93",10.2178069,"-31.0696264",-31.2899923649176,"H93","Cisco"
"1287","Hogan","PFF","93",9.4771384,"-31.102039",-31.0258607047058,"H90","Cisco"
"1288","Hogan","PFF","93",9.9391498,"-30.5019148",-30.8094720952265,"H89","Cisco"
"1289","Hogan","PFF","93",9.6439183,"-30.5097724",-30.748659966021,"H92","Cisco"
"1290","Hogan","PFF","93",8.8866754,"-30.5804908",-30.7244690275926,"H22","Cisco"
"1291","Hogan","PFF","93",9.7381852,"-30.3928906",-30.6846760299803,"H96","Cisco"
"1292","Hogan","PFF","93",10.2602788,"-30.3732466",-30.4345225550355,"H88","Cisco"
